Vendor,GRAPHTEC Corporation,,,,,,,,
Model,GL240,,,,,,,,
Firmware,Ver1.27,,,,,,,,
Software," ""Ver1.20""",,,,,,,,
MaxChannel,10CH,,,,,,,,
GSStartCH,,,,,,,,,
WLStartCH,10CH,,,,,,,,
Sampling,2s,,,,,,,,
Total data points,1857,,,,,,,,
Trigger,0,,,,,,,,
Start time,1/8/2020,17:07:08,,,,,,,
Stop time,1/8/2020,18:09:03,,,,,,,
Trigger time,1/8/2020,17:07:11,,,,,,,
AC Mode, AC1_2, AC1_2,,,,,,,
Logic/Pulse,Off,Off,,,,,,,
Amp setting,,,,,,,,,
CH, Signal name, AMP, Input, Range, Temp Range, Filter, Span,,
CH1,C/C,M,DC,1-5V,,Off,15000,0,psi
CH2,HS ICV 2/3,M,DC,1-5V,,Off,15000,0,psi
CH3,LVO 1/3,M,DC,1-5V,,Off,15000,0,psi
CH4,HS ICV 3/3,M,DC,1-5V,,Off,15000,0,psi
CH5,Anvil,M,DC,1-5V,,Off,15000,0,psi
Data,,,,,,,,,
No., Date&Time, ms,CH1,CH2,CH3,CH4,CH5,Alarm1,AlarmOut
NO.,Time,ms,psi,psi,psi,psi,psi,A1234567890,A123456789
181,1/8/2020 17:13,0,-15,754,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
182,1/8/2020 17:13,0,-15,745,-11,-20,-19,LLLLLLLLLL,LLLLLLLLL
183,1/8/2020 17:13,0,-15,768,-10,-19,-18,LLLLLLLLLL,LLLLLLLLL
184,1/8/2020 17:13,0,-15,1086,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
185,1/8/2020 17:13,0,-15,1064,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
186,1/8/2020 17:13,0,-15,1055,-12,-19,-19,LLLLLLLLLL,LLLLLLLLL
187,1/8/2020 17:13,0,-15,1026,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
188,1/8/2020 17:13,0,-15,1067,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
189,1/8/2020 17:13,0,-15,1053,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
190,1/8/2020 17:13,0,-15,1072,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
191,1/8/2020 17:13,0,-15,1059,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
192,1/8/2020 17:13,0,-15,1074,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
193,1/8/2020 17:13,0,-15,1044,-10,-19,-18,LLLLLLLLLL,LLLLLLLLL
194,1/8/2020 17:13,0,-15,1065,-10,-19,-18,LLLLLLLLLL,LLLLLLLLL
195,1/8/2020 17:13,0,-15,1072,-11,-20,-20,LLLLLLLLLL,LLLLLLLLL
196,1/8/2020 17:13,0,-15,1049,-10,-18,-18,LLLLLLLLLL,LLLLLLLLL
197,1/8/2020 17:13,0,-15,1062,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
198,1/8/2020 17:13,0,-15,1058,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
199,1/8/2020 17:13,0,-15,1052,-11,-18,-19,LLLLLLLLLL,LLLLLLLLL
200,1/8/2020 17:13,0,-16,1063,-11,-18,-20,LLLLLLLLLL,LLLLLLLLL
201,1/8/2020 17:13,0,-15,1042,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
202,1/8/2020 17:13,0,-15,1049,-11,-19,-19,LLLLLLLLLL,LLLLLLLLL
203,1/8/2020 17:13,0,-15,1067,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
204,1/8/2020 17:13,0,-15,1049,-10,-19,-18,LLLLLLLLLL,LLLLLLLLL
205,1/8/2020 17:13,0,-15,1058,-10,-19,-18,LLLLLLLLLL,LLLLLLLLL
206,1/8/2020 17:14,0,-15,1073,-11,-19,-18,LLLLLLLLLL,LLLLLLLLL
207,1/8/2020 17:14,0,-15,1053,-10,-19,-18,LLLLLLLLLL,LLLLLLLLL
208,1/8/2020 17:14,0,-15,1059,-11,-18,-18,LLLLLLLLLL,LLLLLLLLL
209,1/8/2020 17:14,0,-15,1076,-10,-18,-19,LLLLLLLLLL,LLLLLLLLL
210,1/8/2020 17:14,0,-15,1058,-10,-18,-18,LLLLLLLLLL,LLLLLLLLL
211,1/8/2020 17:14,0,-15,1065,-10,-18,-18,LLLLLLLLLL,LLLLLLLLL
212,1/8/2020 17:14,0,-15,1076,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
213,1/8/2020 17:14,0,-15,1062,-9,-18,-19,LLLLLLLLLL,LLLLLLLLL
214,1/8/2020 17:14,0,-15,1062,-10,-19,-19,LLLLLLLLLL,LLLLLLLLL
